Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
11136,11200,4,2017-06-22,2017-06-30
11136,11323,5,2017-10-04,2017-12-14
11136,11508,5,2017-10-04,2017-12-14
11136,11515,5,2017-10-04,2017-12-14
11136,12335,5,2017-10-04,2017-12-14
11137,11138,4,2017-06-22,2017-06-30
11137,11139,4,2017-06-22,2017-06-30
11137,11140,5,2017-06-22,2017-07-14
11137,11141,4,2017-06-22,2017-06-30
11137,11142,4,2017-06-22,2017-06-30
11137,11143,6,2017-06-22,2017-07-19
11137,11145,4,2017-06-22,2017-06-30
11137,11148,4,2017-06-22,2017-06-30
11137,11150,4,2017-06-22,2017-06-30
11137,11151,4,2017-06-22,2017-06-30
11137,11153,4,2017-06-22,2017-06-30
11137,11156,4,2017-06-22,2017-06-30
11137,11157,5,2017-06-22,2017-07-14
11137,11158,4,2017-06-22,2017-06-30
11137,11160,4,2017-06-22,2017-06-30
11137,11161,4,2017-06-22,2017-06-30
11137,11163,4,2017-06-22,2017-06-30
11137,11164,4,2017-06-22,2017-06-30
11137,11165,4,2017-06-22,2017-06-30
11137,11169,4,2017-06-22,2017-06-30
11137,11173,4,2017-06-22,2017-06-30
11137,11174,4,2017-06-22,2017-06-30
11137,11175,4,2017-06-22,2017-06-30
11137,11176,8,2017-06-22,2017-08-04
11137,11178,4,2017-06-22,2017-06-30
11137,11180,4,2017-06-22,2017-06-30
11137,11183,4,2017-06-22,2017-06-30
11137,11187,5,2017-06-22,2017-07-14
11137,11188,4,2017-06-22,2017-06-30
11137,11189,4,2017-06-22,2017-06-30
11137,11190,4,2017-06-22,2017-06-30
11137,11191,4,2017-06-22,2017-06-30
11137,11193,6,2017-06-22,2017-12-19
11137,11194,4,2017-06-22,2017-06-30
11137,11196,4,2017-06-22,2017-06-30
11137,11198,6,2017-06-22,2017-07-19
11137,11199,5,2017-06-22,2017-07-14
11137,11200,4,2017-06-22,2017-06-30
11137,11418,4,2017-07-14,2017-10-17
11137,11472,6,2017-07-14,2017-10-17
11137,11946,5,2017-07-14,2017-08-08
11137,11958,4,2017-07-14,2017-08-04
11137,11964,4,2017-07-14,2017-08-04
11138,11139,4,2017-06-22,2017-06-30
11138,11140,4,2017-06-22,2017-06-30
11138,11141,4,2017-06-22,2017-06-30
11138,11142,4,2017-06-22,2017-06-30
11138,11143,4,2017-06-22,2017-06-30
11138,11145,4,2017-06-22,2017-06-30
11138,11148,4,2017-06-22,2017-06-30
11138,11150,4,2017-06-22,2017-06-30
11138,11151,4,2017-06-22,2017-06-30
11138,11153,4,2017-06-22,2017-06-30
11138,11156,4,2017-06-22,2017-06-30
11138,11157,4,2017-06-22,2017-06-30
11138,11158,4,2017-06-22,2017-06-30
11138,11160,4,2017-06-22,2017-06-30
11138,11161,4,2017-06-22,2017-06-30
11138,11163,4,2017-06-22,2017-06-30
11138,11164,4,2017-06-22,2017-06-30
11138,11165,4,2017-06-22,2017-06-30
11138,11169,4,2017-06-22,2017-06-30
11138,11173,4,2017-06-22,2017-06-30
11138,11174,4,2017-06-22,2017-06-30
11138,11175,4,2017-06-22,2017-06-30
11138,11176,4,2017-06-22,2017-06-30
11138,11178,4,2017-06-22,2017-06-30
11138,11180,4,2017-06-22,2017-06-30
11138,11183,4,2017-06-22,2017-06-30
11138,11187,4,2017-06-22,2017-06-30
11138,11188,4,2017-06-22,2017-06-30
11138,11189,4,2017-06-22,2017-06-30
11138,11190,4,2017-06-22,2017-06-30
11138,11191,4,2017-06-22,2017-06-30
11138,11193,4,2017-06-22,2017-06-30
11138,11194,4,2017-06-22,2017-06-30
11138,11196,4,2017-06-22,2017-06-30
11138,11198,4,2017-06-22,2017-06-30
11138,11199,4,2017-06-22,2017-06-30
11138,11200,4,2017-06-22,2017-06-30
11139,11140,4,2017-06-22,2017-06-30
11139,11141,4,2017-06-22,2017-06-30
11139,11142,4,2017-06-22,2017-06-30
11139,11143,4,2017-06-22,2017-06-30
11139,11145,4,2017-06-22,2017-06-30
11139,11148,4,2017-06-22,2017-06-30
11139,11150,4,2017-06-22,2017-06-30
11139,11151,4,2017-06-22,2017-06-30
11139,11153,4,2017-06-22,2017-06-30
11139,11156,4,2017-06-22,2017-06-30
11139,11157,4,2017-06-22,2017-06-30
11139,11158,4,2017-06-22,2017-06-30
11139,11160,4,2017-06-22,2017-06-30
11139,11161,4,2017-06-22,2017-06-30
11139,11163,4,2017-06-22,2017-06-30
11139,11164,4,2017-06-22,2017-06-30
11139,11165,4,2017-06-22,2017-06-30
11139,11169,4,2017-06-22,2017-06-30
11139,11173,4,2017-06-22,2017-06-30
11139,11174,4,2017-06-22,2017-06-30
11139,11175,4,2017-06-22,2017-06-30
11139,11176,4,2017-06-22,2017-06-30
11139,11178,4,2017-06-22,2017-06-30
11139,11180,4,2017-06-22,2017-06-30
11139,11183,4,2017-06-22,2017-06-30
11139,11187,4,2017-06-22,2017-06-30
11139,11188,4,2017-06-22,2017-06-30
11139,11189,4,2017-06-22,2017-06-30
11139,11190,4,2017-06-22,2017-06-30
11139,11191,4,2017-06-22,2017-06-30
11139,11193,4,2017-06-22,2017-06-30
11139,11194,4,2017-06-22,2017-06-30
11139,11196,4,2017-06-22,2017-06-30
11139,11198,4,2017-06-22,2017-06-30
11139,11199,4,2017-06-22,2017-06-30
11139,11200,4,2017-06-22,2017-06-30
11140,11141,4,2017-06-22,2017-06-30
11140,11142,4,2017-06-22,2017-06-30
11140,11143,5,2017-06-22,2017-07-14
11140,11145,4,2017-06-22,2017-06-30
11140,11148,4,2017-06-22,2017-06-30
11140,11150,4,2017-06-22,2017-06-30
11140,11151,4,2017-06-22,2017-06-30
11140,11153,4,2017-06-22,2017-06-30
11140,11156,4,2017-06-22,2017-06-30
11140,11157,5,2017-06-22,2017-07-14
11140,11158,4,2017-06-22,2017-06-30
11140,11160,4,2017-06-22,2017-06-30
11140,11161,4,2017-06-22,2017-06-30
11140,11163,4,2017-06-22,2017-06-30
11140,11164,4,2017-06-22,2017-06-30
11140,11165,4,2017-06-22,2017-06-30
11140,11169,4,2017-06-22,2017-06-30
11140,11173,4,2017-06-22,2017-06-30
11140,11174,4,2017-06-22,2017-06-30
11140,11175,4,2017-06-22,2017-06-30
11140,11176,5,2017-06-22,2017-07-14
11140,11178,4,2017-06-22,2017-06-30
11140,11180,4,2017-06-22,2017-06-30
11140,11183,4,2017-06-22,2017-06-30
11140,11187,5,2017-06-22,2017-07-14
11140,11188,4,2017-06-22,2017-06-30
11140,11189,4,2017-06-22,2017-06-30
11140,11190,4,2017-06-22,2017-06-30
11140,11191,4,2017-06-22,2017-06-30
11140,11193,4,2017-06-22,2017-06-30
11140,11194,4,2017-06-22,2017-06-30
11140,11196,4,2017-06-22,2017-06-30
11140,11198,5,2017-06-22,2017-07-14
11140,11199,5,2017-06-22,2017-07-14
11140,11200,4,2017-06-22,2017-06-30
11141,11142,4,2017-06-22,2017-06-30
11141,11143,4,2017-06-22,2017-06-30
11141,11145,4,2017-06-22,2017-06-30
11141,11148,4,2017-06-22,2017-06-30
11141,11150,4,2017-06-22,2017-06-30
11141,11151,4,2017-06-22,2017-06-30
11141,11153,4,2017-06-22,2017-06-30
11141,11156,4,2017-06-22,2017-06-30
11141,11157,4,2017-06-22,2017-06-30
11141,11158,4,2017-06-22,2017-06-30
11141,11160,4,2017-06-22,2017-06-30
11141,11161,4,2017-06-22,2017-06-30
11141,11163,4,2017-06-22,2017-06-30
11141,11164,4,2017-06-22,2017-06-30
11141,11165,4,2017-06-22,2017-06-30
11141,11169,4,2017-06-22,2017-06-30
11141,11173,4,2017-06-22,2017-06-30
11141,11174,4,2017-06-22,2017-06-30
11141,11175,4,2017-06-22,2017-06-30
11141,11176,4,2017-06-22,2017-06-30
11141,11178,4,2017-06-22,2017-06-30
11141,11180,4,2017-06-22,2017-06-30
11141,11183,4,2017-06-22,2017-06-30
11141,11187,4,2017-06-22,2017-06-30
11141,11188,4,2017-06-22,2017-06-30
11141,11189,4,2017-06-22,2017-06-30
11141,11190,4,2017-06-22,2017-06-30
11141,11191,4,2017-06-22,2017-06-30
11141,11193,4,2017-06-22,2017-06-30
11141,11194,4,2017-06-22,2017-06-30
11141,11196,4,2017-06-22,2017-06-30
11141,11198,4,2017-06-22,2017-06-30
11141,11199,4,2017-06-22,2017-06-30
11141,11200,4,2017-06-22,2017-06-30
11142,11143,4,2017-06-22,2017-06-30
11142,11145,4,2017-06-22,2017-06-30
11142,11148,4,2017-06-22,2017-06-30
11142,11150,4,2017-06-22,2017-06-30
11142,11151,4,2017-06-22,2017-06-30
11142,11153,4,2017-06-22,2017-06-30
11142,11156,4,2017-06-22,2017-06-30
11142,11157,4,2017-06-22,2017-06-30
11142,11158,4,2017-06-22,2017-06-30
11142,11160,4,2017-06-22,2017-06-30
11142,11161,4,2017-06-22,2017-06-30
11142,11163,4,2017-06-22,2017-06-30
11142,11164,4,2017-06-22,2017-06-30
11142,11165,4,2017-06-22,2017-06-30
11142,11169,4,2017-06-22,2017-06-30
11142,11173,5,2017-06-22,2017-08-18
11142,11174,4,2017-06-22,2017-06-30
11142,11175,4,2017-06-22,2017-06-30
11142,11176,4,2017-06-22,2017-06-30
11142,11178,4,2017-06-22,2017-06-30
11142,11180,4,2017-06-22,2017-06-30
11142,11183,4,2017-06-22,2017-06-30
11142,11187,4,2017-06-22,2017-06-30
11142,11188,4,2017-06-22,2017-06-30
11142,11189,5,2017-06-22,2017-08-18
11142,11190,4,2017-06-22,2017-06-30
11142,11191,4,2017-06-22,2017-06-30
11142,11193,5,2017-06-22,2017-08-18
11142,11194,4,2017-06-22,2017-06-30
11142,11196,4,2017-06-22,2017-06-30
11142,11198,4,2017-06-22,2017-06-30
11142,11199,4,2017-06-22,2017-06-30
11142,11200,4,2017-06-22,2017-06-30
11142,11909,4,2017-08-18,2017-09-19
11142,11910,4,2017-08-18,2017-09-19
11143,11145,4,2017-06-22,2017-06-30
11143,11148,4,2017-06-22,2017-06-30
11143,11150,4,2017-06-22,2017-06-30
11143,11151,4,2017-06-22,2017-06-30
11143,11153,4,2017-06-22,2017-06-30
11143,11156,4,2017-06-22,2017-06-30
11143,11157,5,2017-06-22,2017-07-14
11143,11158,4,2017-06-22,2017-06-30
11143,11160,4,2017-06-22,2017-06-30
11143,11161,4,2017-06-22,2017-06-30
11143,11163,4,2017-06-22,2017-06-30
11143,11164,4,2017-06-22,2017-06-30
11143,11165,4,2017-06-22,2017-06-30
11143,11169,4,2017-06-22,2017-06-30
11143,11173,4,2017-06-22,2017-06-30
11143,11174,4,2017-06-22,2017-06-30
11143,11175,4,2017-06-22,2017-06-30
11143,11176,6,2017-06-22,2017-07-19
11143,11178,4,2017-06-22,2017-06-30
11143,11180,4,2017-06-22,2017-06-30
11143,11183,4,2017-06-22,2017-06-30
11143,11187,5,2017-06-22,2017-07-14
11143,11188,4,2017-06-22,2017-06-30
11143,11189,4,2017-06-22,2017-06-30
11143,11190,4,2017-06-22,2017-06-30
11143,11191,4,2017-06-22,2017-06-30
11143,11193,4,2017-06-22,2017-06-30
11143,11194,4,2017-06-22,2017-06-30
11143,11196,4,2017-06-22,2017-06-30
11143,11198,6,2017-06-22,2017-07-19
11143,11199,5,2017-06-22,2017-07-14
11143,11200,4,2017-06-22,2017-06-30
11145,11148,4,2017-06-22,2017-06-30
11145,11150,4,2017-06-22,2017-06-30
11145,11151,4,2017-06-22,2017-06-30
11145,11153,4,2017-06-22,2017-06-30
11145,11156,4,2017-06-22,2017-06-30
11145,11157,4,2017-06-22,2017-06-30
11145,11158,4,2017-06-22,2017-06-30
11145,11160,4,2017-06-22,2017-06-30
11145,11161,4,2017-06-22,2017-06-30
11145,11163,4,2017-06-22,2017-06-30
11145,11164,4,2017-06-22,2017-06-30
11145,11165,4,2017-06-22,2017-06-30
11145,11169,4,2017-06-22,2017-06-30
11145,11173,4,2017-06-22,2017-06-30
11145,11174,4,2017-06-22,2017-06-30
11145,11175,4,2017-06-22,2017-06-30
11145,11176,4,2017-06-22,2017-06-30
11145,11178,4,2017-06-22,2017-06-30
11145,11180,4,2017-06-22,2017-06-30
11145,11183,4,2017-06-22,2017-06-30
11145,11187,4,2017-06-22,2017-06-30
11145,11188,4,2017-06-22,2017-06-30
11145,11189,4,2017-06-22,2017-06-30
11145,11190,4,2017-06-22,2017-06-30
11145,11191,4,2017-06-22,2017-06-30
11145,11193,4,2017-06-22,2017-06-30
11145,11194,4,2017-06-22,2017-06-30
11145,11196,4,2017-06-22,2017-06-30
11145,11198,4,2017-06-22,2017-06-30
11145,11199,4,2017-06-22,2017-06-30
11145,11200,4,2017-06-22,2017-06-30
11146,11181,4,2017-06-22,2017-12-31
11147,11793,4,2017-07-30,2017-10-08
11148,11150,4,2017-06-22,2017-06-30
11148,11151,4,2017-06-22,2017-06-30
11148,11153,4,2017-06-22,2017-06-30
11148,11156,5,2017-06-22,2017-07-05
11148,11157,4,2017-06-22,2017-06-30
11148,11158,5,2017-06-22,2017-07-05
11148,11160,4,2017-06-22,2017-06-30
11148,11161,4,2017-06-22,2017-06-30
11148,11163,4,2017-06-22,2017-06-30
11148,11164,4,2017-06-22,2017-06-30
11148,11165,4,2017-06-22,2017-06-30
11148,11169,4,2017-06-22,2017-06-30
11148,11173,4,2017-06-22,2017-06-30
11148,11174,4,2017-06-22,2017-06-30
11148,11175,5,2017-06-22,2017-07-05
11148,11176,4,2017-06-22,2017-06-30
11148,11178,4,2017-06-22,2017-06-30
11148,11180,5,2017-06-22,2017-07-05
11148,11183,5,2017-06-22,2017-07-05
11148,11187,4,2017-06-22,2017-06-30
11148,11188,4,2017-06-22,2017-06-30
11148,11189,4,2017-06-22,2017-06-30
11148,11190,4,2017-06-22,2017-06-30
11148,11191,4,2017-06-22,2017-06-30
11148,11193,4,2017-06-22,2017-06-30
11148,11194,6,2017-06-22,2017-07-15
11148,11196,4,2017-06-22,2017-06-30
11148,11198,4,2017-06-22,2017-06-30
11148,11199,4,2017-06-22,2017-06-30
11148,11200,4,2017-06-22,2017-06-30
11150,11151,4,2017-06-22,2017-06-30
11150,11153,4,2017-06-22,2017-06-30
11150,11156,4,2017-06-22,2017-06-30
11150,11157,4,2017-06-22,2017-06-30
11150,11158,4,2017-06-22,2017-06-30
11150,11160,4,2017-06-22,2017-06-30
11150,11161,4,2017-06-22,2017-06-30
11150,11163,4,2017-06-22,2017-06-30
11150,11164,4,2017-06-22,2017-06-30
11150,11165,4,2017-06-22,2017-06-30
11150,11169,4,2017-06-22,2017-06-30
11150,11173,4,2017-06-22,2017-06-30
11150,11174,4,2017-06-22,2017-06-30
11150,11175,4,2017-06-22,2017-06-30
11150,11176,4,2017-06-22,2017-06-30
11150,11178,4,2017-06-22,2017-06-30
11150,11180,4,2017-06-22,2017-06-30
11150,11183,4,2017-06-22,2017-06-30
11150,11187,4,2017-06-22,2017-06-30
11150,11188,4,2017-06-22,2017-06-30
11150,11189,4,2017-06-22,2017-06-30
11150,11190,4,2017-06-22,2017-06-30
11150,11191,4,2017-06-22,2017-06-30
11150,11193,4,2017-06-22,2017-06-30
11150,11194,4,2017-06-22,2017-06-30
11150,11196,4,2017-06-22,2017-06-30
11150,11198,4,2017-06-22,2017-06-30
11150,11199,4,2017-06-22,2017-06-30
11150,11200,4,2017-06-22,2017-06-30
11151,11153,4,2017-06-22,2017-06-30
11151,11156,4,2017-06-22,2017-06-30
11151,11157,4,2017-06-22,2017-06-30
11151,11158,4,2017-06-22,2017-06-30
11151,11160,4,2017-06-22,2017-06-30
11151,11161,4,2017-06-22,2017-06-30
11151,11163,4,2017-06-22,2017-06-30
11151,11164,4,2017-06-22,2017-06-30
11151,11165,4,2017-06-22,2017-06-30
11151,11169,4,2017-06-22,2017-06-30
11151,11173,4,2017-06-22,2017-06-30
11151,11174,4,2017-06-22,2017-06-30
11151,11175,4,2017-06-22,2017-06-30
11151,11176,4,2017-06-22,2017-06-30
11151,11178,4,2017-06-22,2017-06-30
11151,11180,4,2017-06-22,2017-06-30
11151,11183,4,2017-06-22,2017-06-30
11151,11187,4,2017-06-22,2017-06-30
11151,11188,4,2017-06-22,2017-06-30
11151,11189,4,2017-06-22,2017-06-30
11151,11190,4,2017-06-22,2017-06-30
11151,11191,4,2017-06-22,2017-06-30
11151,11193,4,2017-06-22,2017-06-30
11151,11194,4,2017-06-22,2017-06-30
11151,11196,4,2017-06-22,2017-06-30
11151,11198,4,2017-06-22,2017-06-30
11151,11199,4,2017-06-22,2017-06-30
11151,11200,4,2017-06-22,2017-06-30
11153,11156,4,2017-06-22,2017-06-30
11153,11157,4,2017-06-22,2017-06-30
11153,11158,4,2017-06-22,2017-06-30
11153,11160,4,2017-06-22,2017-06-30
11153,11161,4,2017-06-22,2017-06-30
11153,11163,4,2017-06-22,2017-06-30
11153,11164,4,2017-06-22,2017-06-30
11153,11165,4,2017-06-22,2017-06-30
11153,11169,4,2017-06-22,2017-06-30
11153,11173,4,2017-06-22,2017-06-30
11153,11174,4,2017-06-22,2017-06-30
11153,11175,4,2017-06-22,2017-06-30
11153,11176,4,2017-06-22,2017-06-30
11153,11178,4,2017-06-22,2017-06-30
11153,11180,4,2017-06-22,2017-06-30
11153,11183,4,2017-06-22,2017-06-30
11153,11187,4,2017-06-22,2017-06-30
11153,11188,4,2017-06-22,2017-06-30
11153,11189,4,2017-06-22,2017-06-30
11153,11190,4,2017-06-22,2017-06-30
11153,11191,4,2017-06-22,2017-06-30
11153,11193,4,2017-06-22,2017-06-30
11153,11194,4,2017-06-22,2017-06-30
11153,11196,4,2017-06-22,2017-06-30
11153,11198,4,2017-06-22,2017-06-30
11153,11199,4,2017-06-22,2017-06-30
11153,11200,4,2017-06-22,2017-06-30
11156,11157,4,2017-06-22,2017-06-30
11156,11158,6,2017-06-22,2017-07-11
11156,11160,4,2017-06-22,2017-06-30
11156,11161,4,2017-06-22,2017-06-30
11156,11163,4,2017-06-22,2017-06-30
11156,11164,4,2017-06-22,2017-06-30
11156,11165,4,2017-06-22,2017-06-30
11156,11169,4,2017-06-22,2017-06-30
11156,11173,4,2017-06-22,2017-06-30
11156,11174,4,2017-06-22,2017-06-30
11156,11175,6,2017-06-22,2017-07-11
11156,11176,4,2017-06-22,2017-06-30
11156,11178,4,2017-06-22,2017-06-30
11156,11180,6,2017-06-22,2017-07-11
11156,11183,6,2017-06-22,2017-07-11
11156,11187,4,2017-06-22,2017-06-30
11156,11188,4,2017-06-22,2017-06-30
11156,11189,4,2017-06-22,2017-06-30
11156,11190,4,2017-06-22,2017-06-30
11156,11191,4,2017-06-22,2017-06-30
11156,11193,4,2017-06-22,2017-06-30
11156,11194,5,2017-06-22,2017-07-05
11156,11196,4,2017-06-22,2017-06-30
11156,11198,4,2017-06-22,2017-06-30
11156,11199,4,2017-06-22,2017-06-30
11156,11200,4,2017-06-22,2017-06-30
11157,11158,4,2017-06-22,2017-06-30
11157,11160,4,2017-06-22,2017-06-30
11157,11161,4,2017-06-22,2017-06-30
11157,11163,4,2017-06-22,2017-06-30
11157,11164,4,2017-06-22,2017-06-30
11157,11165,4,2017-06-22,2017-06-30
11157,11169,4,2017-06-22,2017-06-30
11157,11173,4,2017-06-22,2017-06-30
11157,11174,4,2017-06-22,2017-06-30
11157,11175,4,2017-06-22,2017-06-30
11157,11176,5,2017-06-22,2017-07-14
11157,11178,4,2017-06-22,2017-06-30
11157,11180,4,2017-06-22,2017-06-30
11157,11183,4,2017-06-22,2017-06-30
11157,11187,5,2017-06-22,2017-07-14
11157,11188,4,2017-06-22,2017-06-30
11157,11189,4,2017-06-22,2017-06-30
11157,11190,4,2017-06-22,2017-06-30
11157,11191,4,2017-06-22,2017-06-30
11157,11193,4,2017-06-22,2017-06-30
11157,11194,4,2017-06-22,2017-06-30
11157,11196,4,2017-06-22,2017-06-30
11157,11198,5,2017-06-22,2017-07-14
11157,11199,5,2017-06-22,2017-07-14
11157,11200,4,2017-06-22,2017-06-30
11158,11160,4,2017-06-22,2017-06-30
11158,11161,4,2017-06-22,2017-06-30
11158,11163,4,2017-06-22,2017-06-30
11158,11164,4,2017-06-22,2017-06-30
11158,11165,4,2017-06-22,2017-06-30
11158,11169,4,2017-06-22,2017-06-30
11158,11173,4,2017-06-22,2017-06-30
11158,11174,4,2017-06-22,2017-06-30
11158,11175,7,2017-06-22,2017-07-30
11158,11176,4,2017-06-22,2017-06-30
11158,11178,4,2017-06-22,2017-06-30
11158,11180,7,2017-06-22,2017-07-30
11158,11183,7,2017-06-22,2017-07-30
11158,11187,4,2017-06-22,2017-06-30
11158,11188,4,2017-06-22,2017-06-30
11158,11189,4,2017-06-22,2017-06-30
11158,11190,4,2017-06-22,2017-06-30
11158,11191,4,2017-06-22,2017-06-30
11158,11193,4,2017-06-22,2017-06-30
11158,11194,5,2017-06-22,2017-07-05
11158,11196,4,2017-06-22,2017-06-30
11158,11198,4,2017-06-22,2017-06-30
11158,11199,4,2017-06-22,2017-06-30
11158,11200,4,2017-06-22,2017-06-30
11160,11161,4,2017-06-22,2017-06-30
11160,11163,4,2017-06-22,2017-06-30
11160,11164,4,2017-06-22,2017-06-30
11160,11165,4,2017-06-22,2017-06-30
11160,11169,4,2017-06-22,2017-06-30
11160,11173,4,2017-06-22,2017-06-30
11160,11174,4,2017-06-22,2017-06-30
11160,11175,4,2017-06-22,2017-06-30
11160,11176,4,2017-06-22,2017-06-30
11160,11178,4,2017-06-22,2017-06-30
11160,11180,4,2017-06-22,2017-06-30
11160,11183,4,2017-06-22,2017-06-30
11160,11187,4,2017-06-22,2017-06-30
11160,11188,4,2017-06-22,2017-06-30
11160,11189,4,2017-06-22,2017-06-30
11160,11190,4,2017-06-22,2017-06-30
11160,11191,4,2017-06-22,2017-06-30
11160,11193,4,2017-06-22,2017-06-30
11160,11194,4,2017-06-22,2017-06-30
11160,11196,4,2017-06-22,2017-06-30
11160,11198,4,2017-06-22,2017-06-30
11160,11199,4,2017-06-22,2017-06-30
11160,11200,4,2017-06-22,2017-06-30
11161,11163,4,2017-06-22,2017-06-30
11161,11164,4,2017-06-22,2017-06-30
11161,11165,4,2017-06-22,2017-06-30
11161,11169,4,2017-06-22,2017-06-30
11161,11173,4,2017-06-22,2017-06-30
11161,11174,4,2017-06-22,2017-06-30
11161,11175,4,2017-06-22,2017-06-30
11161,11176,4,2017-06-22,2017-06-30
11161,11178,4,2017-06-22,2017-06-30
11161,11180,4,2017-06-22,2017-06-30
11161,11183,4,2017-06-22,2017-06-30
11161,11187,4,2017-06-22,2017-06-30
11161,11188,4,2017-06-22,2017-06-30
11161,11189,4,2017-06-22,2017-06-30
11161,11190,4,2017-06-22,2017-06-30
11161,11191,4,2017-06-22,2017-06-30
11161,11193,4,2017-06-22,2017-06-30
11161,11194,4,2017-06-22,2017-06-30
11161,11196,4,2017-06-22,2017-06-30
11161,11198,4,2017-06-22,2017-06-30
11161,11199,4,2017-06-22,2017-06-30
11161,11200,4,2017-06-22,2017-06-30
11162,12146,4,2017-11-24,2017-12-23
11163,11164,4,2017-06-22,2017-06-30
11163,11165,4,2017-06-22,2017-06-30
11163,11169,4,2017-06-22,2017-06-30
11163,11173,4,2017-06-22,2017-06-30
11163,11174,4,2017-06-22,2017-06-30
11163,11175,4,2017-06-22,2017-06-30
11163,11176,4,2017-06-22,2017-06-30
11163,11178,4,2017-06-22,2017-06-30
11163,11180,4,2017-06-22,2017-06-30
11163,11183,4,2017-06-22,2017-06-30
11163,11187,4,2017-06-22,2017-06-30
11163,11188,4,2017-06-22,2017-06-30
11163,11189,4,2017-06-22,2017-06-30
11163,11190,4,2017-06-22,2017-06-30
11163,11191,4,2017-06-22,2017-06-30
11163,11193,4,2017-06-22,2017-06-30
11163,11194,4,2017-06-22,2017-06-30
11163,11196,4,2017-06-22,2017-06-30
11163,11198,4,2017-06-22,2017-06-30
11163,11199,4,2017-06-22,2017-06-30
11163,11200,4,2017-06-22,2017-06-30
11164,11165,4,2017-06-22,2017-06-30
11164,11169,4,2017-06-22,2017-06-30
11164,11173,4,2017-06-22,2017-06-30
11164,11174,4,2017-06-22,2017-06-30
11164,11175,4,2017-06-22,2017-06-30
11164,11176,4,2017-06-22,2017-06-30
11164,11178,4,2017-06-22,2017-06-30
11164,11180,4,2017-06-22,2017-06-30
11164,11183,4,2017-06-22,2017-06-30
11164,11187,4,2017-06-22,2017-06-30
11164,11188,4,2017-06-22,2017-06-30
11164,11189,4,2017-06-22,2017-06-30
11164,11190,4,2017-06-22,2017-06-30
11164,11191,4,2017-06-22,2017-06-30
11164,11193,4,2017-06-22,2017-06-30
11164,11194,4,2017-06-22,2017-06-30
11164,11196,4,2017-06-22,2017-06-30
11164,11198,4,2017-06-22,2017-06-30
11164,11199,4,2017-06-22,2017-06-30
11164,11200,4,2017-06-22,2017-06-30
11165,11169,4,2017-06-22,2017-06-30
11165,11173,4,2017-06-22,2017-06-30
11165,11174,4,2017-06-22,2017-06-30
11165,11175,4,2017-06-22,2017-06-30
11165,11176,4,2017-06-22,2017-06-30
11165,11178,4,2017-06-22,2017-06-30
11165,11180,4,2017-06-22,2017-06-30
11165,11183,4,2017-06-22,2017-06-30
11165,11187,4,2017-06-22,2017-06-30
11165,11188,4,2017-06-22,2017-06-30
11165,11189,4,2017-06-22,2017-06-30
11165,11190,4,2017-06-22,2017-06-30
11165,11191,4,2017-06-22,2017-06-30
11165,11193,4,2017-06-22,2017-06-30
11165,11194,4,2017-06-22,2017-06-30
11165,11196,4,2017-06-22,2017-06-30
11165,11198,4,2017-06-22,2017-06-30
11165,11199,4,2017-06-22,2017-06-30
11165,11200,4,2017-06-22,2017-06-30
11166,12506,4,2017-08-24,2017-09-28
11166,13432,5,2017-09-27,2017-11-09
11169,11173,4,2017-06-22,2017-06-30
11169,11174,4,2017-06-22,2017-06-30
11169,11175,4,2017-06-22,2017-06-30
11169,11176,4,2017-06-22,2017-06-30
11169,11178,4,2017-06-22,2017-06-30
11169,11180,4,2017-06-22,2017-06-30
11169,11183,4,2017-06-22,2017-06-30
11169,11187,4,2017-06-22,2017-06-30
11169,11188,4,2017-06-22,2017-06-30
11169,11189,4,2017-06-22,2017-06-30
11169,11190,4,2017-06-22,2017-06-30
11169,11191,4,2017-06-22,2017-06-30
11169,11193,4,2017-06-22,2017-06-30
11169,11194,4,2017-06-22,2017-06-30
11169,11196,4,2017-06-22,2017-06-30
11169,11198,4,2017-06-22,2017-06-30
11169,11199,4,2017-06-22,2017-06-30
11169,11200,4,2017-06-22,2017-06-30
11171,11285,4,2017-08-29,2017-09-10
11171,11897,4,2017-08-11,2017-09-02
11171,12358,4,2017-08-15,2017-09-04
11171,12371,4,2017-08-15,2017-09-04
11173,11174,4,2017-06-22,2017-06-30
11173,11175,4,2017-06-22,2017-06-30
11173,11176,4,2017-06-22,2017-06-30
11173,11178,4,2017-06-22,2017-06-30
11173,11180,4,2017-06-22,2017-06-30
11173,11183,4,2017-06-22,2017-06-30
11173,11187,4,2017-06-22,2017-06-30
